FileName_AOGFP,FileName_AOPI,Metadata_Well,Metadata_Site,Metadata_Plate,Metadata_Width
E7_02_1_3_GFP_001.tif,E7_02_2_3_Propidium Iodide_001.tif,E7,3,220519_094325_Plate_1,1224
E7_02_1_4_GFP_001.tif,E7_02_2_4_Propidium Iodide_001.tif,E7,4,220519_094325_Plate_1,1224
E7_02_1_5_GFP_001.tif,E7_02_2_5_Propidium Iodide_001.tif,E7,5,220519_094325_Plate_1,1224
E7_02_1_6_GFP_001.tif,E7_02_2_6_Propidium Iodide_001.tif,E7,6,220519_094325_Plate_1,1224
E7_02_1_7_GFP_001.tif,E7_02_2_7_Propidium Iodide_001.tif,E7,7,220519_094325_Plate_1,1224
E7_02_1_8_GFP_001.tif,E7_02_2_8_Propidium Iodide_001.tif,E7,8,220519_094325_Plate_1,1224
E7_02_1_9_GFP_001.tif,E7_02_2_9_Propidium Iodide_001.tif,E7,9,220519_094325_Plate_1,1224
E8_02_1_10_GFP_001.tif,E8_02_2_10_Propidium Iodide_001.tif,E8,10,220519_094325_Plate_1,1224
E8_02_1_11_GFP_001.tif,E8_02_2_11_Propidium Iodide_001.tif,E8,11,220519_094325_Plate_1,1224
E8_02_1_12_GFP_001.tif,E8_02_2_12_Propidium Iodide_001.tif,E8,12,220519_094325_Plate_1,1224
E8_02_1_13_GFP_001.tif,E8_02_2_13_Propidium Iodide_001.tif,E8,13,220519_094325_Plate_1,1224
E8_02_1_14_GFP_001.tif,E8_02_2_14_Propidium Iodide_001.tif,E8,14,220519_094325_Plate_1,1224
E8_02_1_15_GFP_001.tif,E8_02_2_15_Propidium Iodide_001.tif,E8,15,220519_094325_Plate_1,1224
E8_02_1_16_GFP_001.tif,E8_02_2_16_Propidium Iodide_001.tif,E8,16,220519_094325_Plate_1,1224
E8_02_1_1_GFP_001.tif,E8_02_2_1_Propidium Iodide_001.tif,E8,1,220519_094325_Plate_1,1224
E8_02_1_2_GFP_001.tif,E8_02_2_2_Propidium Iodide_001.tif,E8,2,220519_094325_Plate_1,1224
E8_02_1_3_GFP_001.tif,E8_02_2_3_Propidium Iodide_001.tif,E8,3,220519_094325_Plate_1,1224
E8_02_1_4_GFP_001.tif,E8_02_2_4_Propidium Iodide_001.tif,E8,4,220519_094325_Plate_1,1224
E8_02_1_5_GFP_001.tif,E8_02_2_5_Propidium Iodide_001.tif,E8,5,220519_094325_Plate_1,1224
E8_02_1_6_GFP_001.tif,E8_02_2_6_Propidium Iodide_001.tif,E8,6,220519_094325_Plate_1,1224
E8_02_1_7_GFP_001.tif,E8_02_2_7_Propidium Iodide_001.tif,E8,7,220519_094325_Plate_1,1224
E8_02_1_8_GFP_001.tif,E8_02_2_8_Propidium Iodide_001.tif,E8,8,220519_094325_Plate_1,1224
E8_02_1_9_GFP_001.tif,E8_02_2_9_Propidium Iodide_001.tif,E8,9,220519_094325_Plate_1,1224
E9_02_1_10_GFP_001.tif,E9_02_2_10_Propidium Iodide_001.tif,E9,10,220519_094325_Plate_1,1224
E9_02_1_11_GFP_001.tif,E9_02_2_11_Propidium Iodide_001.tif,E9,11,220519_094325_Plate_1,1224
E9_02_1_12_GFP_001.tif,E9_02_2_12_Propidium Iodide_001.tif,E9,12,220519_094325_Plate_1,1224
E9_02_1_13_GFP_001.tif,E9_02_2_13_Propidium Iodide_001.tif,E9,13,220519_094325_Plate_1,1224
E9_02_1_14_GFP_001.tif,E9_02_2_14_Propidium Iodide_001.tif,E9,14,220519_094325_Plate_1,1224
E9_02_1_15_GFP_001.tif,E9_02_2_15_Propidium Iodide_001.tif,E9,15,220519_094325_Plate_1,1224
E9_02_1_16_GFP_001.tif,E9_02_2_16_Propidium Iodide_001.tif,E9,16,220519_094325_Plate_1,1224
E9_02_1_1_GFP_001.tif,E9_02_2_1_Propidium Iodide_001.tif,E9,1,220519_094325_Plate_1,1224
E9_02_1_2_GFP_001.tif,E9_02_2_2_Propidium Iodide_001.tif,E9,2,220519_094325_Plate_1,1224
E9_02_1_3_GFP_001.tif,E9_02_2_3_Propidium Iodide_001.tif,E9,3,220519_094325_Plate_1,1224
E9_02_1_4_GFP_001.tif,E9_02_2_4_Propidium Iodide_001.tif,E9,4,220519_094325_Plate_1,1224
E9_02_1_5_GFP_001.tif,E9_02_2_5_Propidium Iodide_001.tif,E9,5,220519_094325_Plate_1,1224
E9_02_1_6_GFP_001.tif,E9_02_2_6_Propidium Iodide_001.tif,E9,6,220519_094325_Plate_1,1224
E9_02_1_7_GFP_001.tif,E9_02_2_7_Propidium Iodide_001.tif,E9,7,220519_094325_Plate_1,1224
E9_02_1_8_GFP_001.tif,E9_02_2_8_Propidium Iodide_001.tif,E9,8,220519_094325_Plate_1,1224
E9_02_1_9_GFP_001.tif,E9_02_2_9_Propidium Iodide_001.tif,E9,9,220519_094325_Plate_1,1224
F10_02_1_10_GFP_001.tif,F10_02_2_10_Propidium Iodide_001.tif,F10,10,220519_094325_Plate_1,1224
F10_02_1_11_GFP_001.tif,F10_02_2_11_Propidium Iodide_001.tif,F10,11,220519_094325_Plate_1,1224
F10_02_1_12_GFP_001.tif,F10_02_2_12_Propidium Iodide_001.tif,F10,12,220519_094325_Plate_1,1224
F10_02_1_13_GFP_001.tif,F10_02_2_13_Propidium Iodide_001.tif,F10,13,220519_094325_Plate_1,1224
F10_02_1_14_GFP_001.tif,F10_02_2_14_Propidium Iodide_001.tif,F10,14,220519_094325_Plate_1,1224
F10_02_1_15_GFP_001.tif,F10_02_2_15_Propidium Iodide_001.tif,F10,15,220519_094325_Plate_1,1224
F10_02_1_16_GFP_001.tif,F10_02_2_16_Propidium Iodide_001.tif,F10,16,220519_094325_Plate_1,1224
F10_02_1_1_GFP_001.tif,F10_02_2_1_Propidium Iodide_001.tif,F10,1,220519_094325_Plate_1,1224
F10_02_1_2_GFP_001.tif,F10_02_2_2_Propidium Iodide_001.tif,F10,2,220519_094325_Plate_1,1224
F10_02_1_3_GFP_001.tif,F10_02_2_3_Propidium Iodide_001.tif,F10,3,220519_094325_Plate_1,1224
F10_02_1_4_GFP_001.tif,F10_02_2_4_Propidium Iodide_001.tif,F10,4,220519_094325_Plate_1,1224
F10_02_1_5_GFP_001.tif,F10_02_2_5_Propidium Iodide_001.tif,F10,5,220519_094325_Plate_1,1224
F10_02_1_6_GFP_001.tif,F10_02_2_6_Propidium Iodide_001.tif,F10,6,220519_094325_Plate_1,1224
F10_02_1_7_GFP_001.tif,F10_02_2_7_Propidium Iodide_001.tif,F10,7,220519_094325_Plate_1,1224
F10_02_1_8_GFP_001.tif,F10_02_2_8_Propidium Iodide_001.tif,F10,8,220519_094325_Plate_1,1224
F10_02_1_9_GFP_001.tif,F10_02_2_9_Propidium Iodide_001.tif,F10,9,220519_094325_Plate_1,1224
F11_02_1_10_GFP_001.tif,F11_02_2_10_Propidium Iodide_001.tif,F11,10,220519_094325_Plate_1,1224
F11_02_1_11_GFP_001.tif,F11_02_2_11_Propidium Iodide_001.tif,F11,11,220519_094325_Plate_1,1224
F11_02_1_12_GFP_001.tif,F11_02_2_12_Propidium Iodide_001.tif,F11,12,220519_094325_Plate_1,1224
F11_02_1_13_GFP_001.tif,F11_02_2_13_Propidium Iodide_001.tif,F11,13,220519_094325_Plate_1,1224
F11_02_1_14_GFP_001.tif,F11_02_2_14_Propidium Iodide_001.tif,F11,14,220519_094325_Plate_1,1224
F11_02_1_15_GFP_001.tif,F11_02_2_15_Propidium Iodide_001.tif,F11,15,220519_094325_Plate_1,1224
F11_02_1_16_GFP_001.tif,F11_02_2_16_Propidium Iodide_001.tif,F11,16,220519_094325_Plate_1,1224
F11_02_1_1_GFP_001.tif,F11_02_2_1_Propidium Iodide_001.tif,F11,1,220519_094325_Plate_1,1224
F11_02_1_2_GFP_001.tif,F11_02_2_2_Propidium Iodide_001.tif,F11,2,220519_094325_Plate_1,1224
F11_02_1_3_GFP_001.tif,F11_02_2_3_Propidium Iodide_001.tif,F11,3,220519_094325_Plate_1,1224
F11_02_1_4_GFP_001.tif,F11_02_2_4_Propidium Iodide_001.tif,F11,4,220519_094325_Plate_1,1224
F11_02_1_5_GFP_001.tif,F11_02_2_5_Propidium Iodide_001.tif,F11,5,220519_094325_Plate_1,1224
F11_02_1_6_GFP_001.tif,F11_02_2_6_Propidium Iodide_001.tif,F11,6,220519_094325_Plate_1,1224
F11_02_1_7_GFP_001.tif,F11_02_2_7_Propidium Iodide_001.tif,F11,7,220519_094325_Plate_1,1224
F11_02_1_8_GFP_001.tif,F11_02_2_8_Propidium Iodide_001.tif,F11,8,220519_094325_Plate_1,1224
F11_02_1_9_GFP_001.tif,F11_02_2_9_Propidium Iodide_001.tif,F11,9,220519_094325_Plate_1,1224
F3_02_1_10_GFP_001.tif,F3_02_2_10_Propidium Iodide_001.tif,F3,10,220519_094325_Plate_1,1224
F3_02_1_11_GFP_001.tif,F3_02_2_11_Propidium Iodide_001.tif,F3,11,220519_094325_Plate_1,1224
F3_02_1_12_GFP_001.tif,F3_02_2_12_Propidium Iodide_001.tif,F3,12,220519_094325_Plate_1,1224
F3_02_1_13_GFP_001.tif,F3_02_2_13_Propidium Iodide_001.tif,F3,13,220519_094325_Plate_1,1224
F3_02_1_14_GFP_001.tif,F3_02_2_14_Propidium Iodide_001.tif,F3,14,220519_094325_Plate_1,1224
F3_02_1_15_GFP_001.tif,F3_02_2_15_Propidium Iodide_001.tif,F3,15,220519_094325_Plate_1,1224
F3_02_1_16_GFP_001.tif,F3_02_2_16_Propidium Iodide_001.tif,F3,16,220519_094325_Plate_1,1224
F3_02_1_1_GFP_001.tif,F3_02_2_1_Propidium Iodide_001.tif,F3,1,220519_094325_Plate_1,1224
F3_02_1_2_GFP_001.tif,F3_02_2_2_Propidium Iodide_001.tif,F3,2,220519_094325_Plate_1,1224
F3_02_1_3_GFP_001.tif,F3_02_2_3_Propidium Iodide_001.tif,F3,3,220519_094325_Plate_1,1224
F3_02_1_4_GFP_001.tif,F3_02_2_4_Propidium Iodide_001.tif,F3,4,220519_094325_Plate_1,1224
F3_02_1_5_GFP_001.tif,F3_02_2_5_Propidium Iodide_001.tif,F3,5,220519_094325_Plate_1,1224
F3_02_1_6_GFP_001.tif,F3_02_2_6_Propidium Iodide_001.tif,F3,6,220519_094325_Plate_1,1224
F3_02_1_7_GFP_001.tif,F3_02_2_7_Propidium Iodide_001.tif,F3,7,220519_094325_Plate_1,1224
F3_02_1_8_GFP_001.tif,F3_02_2_8_Propidium Iodide_001.tif,F3,8,220519_094325_Plate_1,1224
F3_02_1_9_GFP_001.tif,F3_02_2_9_Propidium Iodide_001.tif,F3,9,220519_094325_Plate_1,1224
F4_02_1_10_GFP_001.tif,F4_02_2_10_Propidium Iodide_001.tif,F4,10,220519_094325_Plate_1,1224
F4_02_1_11_GFP_001.tif,F4_02_2_11_Propidium Iodide_001.tif,F4,11,220519_094325_Plate_1,1224
F4_02_1_12_GFP_001.tif,F4_02_2_12_Propidium Iodide_001.tif,F4,12,220519_094325_Plate_1,1224
F4_02_1_13_GFP_001.tif,F4_02_2_13_Propidium Iodide_001.tif,F4,13,220519_094325_Plate_1,1224
F4_02_1_14_GFP_001.tif,F4_02_2_14_Propidium Iodide_001.tif,F4,14,220519_094325_Plate_1,1224
F4_02_1_15_GFP_001.tif,F4_02_2_15_Propidium Iodide_001.tif,F4,15,220519_094325_Plate_1,1224
F4_02_1_16_GFP_001.tif,F4_02_2_16_Propidium Iodide_001.tif,F4,16,220519_094325_Plate_1,1224
F4_02_1_1_GFP_001.tif,F4_02_2_1_Propidium Iodide_001.tif,F4,1,220519_094325_Plate_1,1224
F4_02_1_2_GFP_001.tif,F4_02_2_2_Propidium Iodide_001.tif,F4,2,220519_094325_Plate_1,1224
F4_02_1_3_GFP_001.tif,F4_02_2_3_Propidium Iodide_001.tif,F4,3,220519_094325_Plate_1,1224
F4_02_1_4_GFP_001.tif,F4_02_2_4_Propidium Iodide_001.tif,F4,4,220519_094325_Plate_1,1224
F4_02_1_5_GFP_001.tif,F4_02_2_5_Propidium Iodide_001.tif,F4,5,220519_094325_Plate_1,1224
F4_02_1_6_GFP_001.tif,F4_02_2_6_Propidium Iodide_001.tif,F4,6,220519_094325_Plate_1,1224
F4_02_1_7_GFP_001.tif,F4_02_2_7_Propidium Iodide_001.tif,F4,7,220519_094325_Plate_1,1224
F4_02_1_8_GFP_001.tif,F4_02_2_8_Propidium Iodide_001.tif,F4,8,220519_094325_Plate_1,1224
F4_02_1_9_GFP_001.tif,F4_02_2_9_Propidium Iodide_001.tif,F4,9,220519_094325_Plate_1,1224
F5_02_1_10_GFP_001.tif,F5_02_2_10_Propidium Iodide_001.tif,F5,10,220519_094325_Plate_1,1224
F5_02_1_11_GFP_001.tif,F5_02_2_11_Propidium Iodide_001.tif,F5,11,220519_094325_Plate_1,1224
F5_02_1_12_GFP_001.tif,F5_02_2_12_Propidium Iodide_001.tif,F5,12,220519_094325_Plate_1,1224
F5_02_1_13_GFP_001.tif,F5_02_2_13_Propidium Iodide_001.tif,F5,13,220519_094325_Plate_1,1224
F5_02_1_14_GFP_001.tif,F5_02_2_14_Propidium Iodide_001.tif,F5,14,220519_094325_Plate_1,1224
F5_02_1_15_GFP_001.tif,F5_02_2_15_Propidium Iodide_001.tif,F5,15,220519_094325_Plate_1,1224
F5_02_1_16_GFP_001.tif,F5_02_2_16_Propidium Iodide_001.tif,F5,16,220519_094325_Plate_1,1224
F5_02_1_1_GFP_001.tif,F5_02_2_1_Propidium Iodide_001.tif,F5,1,220519_094325_Plate_1,1224
F5_02_1_2_GFP_001.tif,F5_02_2_2_Propidium Iodide_001.tif,F5,2,220519_094325_Plate_1,1224
F5_02_1_3_GFP_001.tif,F5_02_2_3_Propidium Iodide_001.tif,F5,3,220519_094325_Plate_1,1224
F5_02_1_4_GFP_001.tif,F5_02_2_4_Propidium Iodide_001.tif,F5,4,220519_094325_Plate_1,1224
F5_02_1_5_GFP_001.tif,F5_02_2_5_Propidium Iodide_001.tif,F5,5,220519_094325_Plate_1,1224
F5_02_1_6_GFP_001.tif,F5_02_2_6_Propidium Iodide_001.tif,F5,6,220519_094325_Plate_1,1224
F5_02_1_7_GFP_001.tif,F5_02_2_7_Propidium Iodide_001.tif,F5,7,220519_094325_Plate_1,1224
F5_02_1_8_GFP_001.tif,F5_02_2_8_Propidium Iodide_001.tif,F5,8,220519_094325_Plate_1,1224
F5_02_1_9_GFP_001.tif,F5_02_2_9_Propidium Iodide_001.tif,F5,9,220519_094325_Plate_1,1224
F6_02_1_10_GFP_001.tif,F6_02_2_10_Propidium Iodide_001.tif,F6,10,220519_094325_Plate_1,1224
F6_02_1_11_GFP_001.tif,F6_02_2_11_Propidium Iodide_001.tif,F6,11,220519_094325_Plate_1,1224
F6_02_1_12_GFP_001.tif,F6_02_2_12_Propidium Iodide_001.tif,F6,12,220519_094325_Plate_1,1224
F6_02_1_13_GFP_001.tif,F6_02_2_13_Propidium Iodide_001.tif,F6,13,220519_094325_Plate_1,1224
F6_02_1_14_GFP_001.tif,F6_02_2_14_Propidium Iodide_001.tif,F6,14,220519_094325_Plate_1,1224
F6_02_1_15_GFP_001.tif,F6_02_2_15_Propidium Iodide_001.tif,F6,15,220519_094325_Plate_1,1224
F6_02_1_16_GFP_001.tif,F6_02_2_16_Propidium Iodide_001.tif,F6,16,220519_094325_Plate_1,1224
F6_02_1_1_GFP_001.tif,F6_02_2_1_Propidium Iodide_001.tif,F6,1,220519_094325_Plate_1,1224
F6_02_1_2_GFP_001.tif,F6_02_2_2_Propidium Iodide_001.tif,F6,2,220519_094325_Plate_1,1224
F6_02_1_3_GFP_001.tif,F6_02_2_3_Propidium Iodide_001.tif,F6,3,220519_094325_Plate_1,1224
F6_02_1_4_GFP_001.tif,F6_02_2_4_Propidium Iodide_001.tif,F6,4,220519_094325_Plate_1,1224
F6_02_1_5_GFP_001.tif,F6_02_2_5_Propidium Iodide_001.tif,F6,5,220519_094325_Plate_1,1224
F6_02_1_6_GFP_001.tif,F6_02_2_6_Propidium Iodide_001.tif,F6,6,220519_094325_Plate_1,1224
F6_02_1_7_GFP_001.tif,F6_02_2_7_Propidium Iodide_001.tif,F6,7,220519_094325_Plate_1,1224
F6_02_1_8_GFP_001.tif,F6_02_2_8_Propidium Iodide_001.tif,F6,8,220519_094325_Plate_1,1224
F6_02_1_9_GFP_001.tif,F6_02_2_9_Propidium Iodide_001.tif,F6,9,220519_094325_Plate_1,1224
F7_02_1_10_GFP_001.tif,F7_02_2_10_Propidium Iodide_001.tif,F7,10,220519_094325_Plate_1,1224
F7_02_1_11_GFP_001.tif,F7_02_2_11_Propidium Iodide_001.tif,F7,11,220519_094325_Plate_1,1224
F7_02_1_12_GFP_001.tif,F7_02_2_12_Propidium Iodide_001.tif,F7,12,220519_094325_Plate_1,1224
F7_02_1_13_GFP_001.tif,F7_02_2_13_Propidium Iodide_001.tif,F7,13,220519_094325_Plate_1,1224
F7_02_1_14_GFP_001.tif,F7_02_2_14_Propidium Iodide_001.tif,F7,14,220519_094325_Plate_1,1224
F7_02_1_15_GFP_001.tif,F7_02_2_15_Propidium Iodide_001.tif,F7,15,220519_094325_Plate_1,1224
F7_02_1_16_GFP_001.tif,F7_02_2_16_Propidium Iodide_001.tif,F7,16,220519_094325_Plate_1,1224
F7_02_1_1_GFP_001.tif,F7_02_2_1_Propidium Iodide_001.tif,F7,1,220519_094325_Plate_1,1224
F7_02_1_2_GFP_001.tif,F7_02_2_2_Propidium Iodide_001.tif,F7,2,220519_094325_Plate_1,1224
F7_02_1_3_GFP_001.tif,F7_02_2_3_Propidium Iodide_001.tif,F7,3,220519_094325_Plate_1,1224
F7_02_1_4_GFP_001.tif,F7_02_2_4_Propidium Iodide_001.tif,F7,4,220519_094325_Plate_1,1224
F7_02_1_5_GFP_001.tif,F7_02_2_5_Propidium Iodide_001.tif,F7,5,220519_094325_Plate_1,1224
F7_02_1_6_GFP_001.tif,F7_02_2_6_Propidium Iodide_001.tif,F7,6,220519_094325_Plate_1,1224
F7_02_1_7_GFP_001.tif,F7_02_2_7_Propidium Iodide_001.tif,F7,7,220519_094325_Plate_1,1224
F7_02_1_8_GFP_001.tif,F7_02_2_8_Propidium Iodide_001.tif,F7,8,220519_094325_Plate_1,1224
F7_02_1_9_GFP_001.tif,F7_02_2_9_Propidium Iodide_001.tif,F7,9,220519_094325_Plate_1,1224
F8_02_1_10_GFP_001.tif,F8_02_2_10_Propidium Iodide_001.tif,F8,10,220519_094325_Plate_1,1224
F8_02_1_11_GFP_001.tif,F8_02_2_11_Propidium Iodide_001.tif,F8,11,220519_094325_Plate_1,1224
F8_02_1_12_GFP_001.tif,F8_02_2_12_Propidium Iodide_001.tif,F8,12,220519_094325_Plate_1,1224
F8_02_1_13_GFP_001.tif,F8_02_2_13_Propidium Iodide_001.tif,F8,13,220519_094325_Plate_1,1224
F8_02_1_14_GFP_001.tif,F8_02_2_14_Propidium Iodide_001.tif,F8,14,220519_094325_Plate_1,1224
F8_02_1_15_GFP_001.tif,F8_02_2_15_Propidium Iodide_001.tif,F8,15,220519_094325_Plate_1,1224
F8_02_1_16_GFP_001.tif,F8_02_2_16_Propidium Iodide_001.tif,F8,16,220519_094325_Plate_1,1224
F8_02_1_1_GFP_001.tif,F8_02_2_1_Propidium Iodide_001.tif,F8,1,220519_094325_Plate_1,1224
F8_02_1_2_GFP_001.tif,F8_02_2_2_Propidium Iodide_001.tif,F8,2,220519_094325_Plate_1,1224
F8_02_1_3_GFP_001.tif,F8_02_2_3_Propidium Iodide_001.tif,F8,3,220519_094325_Plate_1,1224
F8_02_1_4_GFP_001.tif,F8_02_2_4_Propidium Iodide_001.tif,F8,4,220519_094325_Plate_1,1224
F8_02_1_5_GFP_001.tif,F8_02_2_5_Propidium Iodide_001.tif,F8,5,220519_094325_Plate_1,1224
F8_02_1_6_GFP_001.tif,F8_02_2_6_Propidium Iodide_001.tif,F8,6,220519_094325_Plate_1,1224
F8_02_1_7_GFP_001.tif,F8_02_2_7_Propidium Iodide_001.tif,F8,7,220519_094325_Plate_1,1224
F8_02_1_8_GFP_001.tif,F8_02_2_8_Propidium Iodide_001.tif,F8,8,220519_094325_Plate_1,1224
F8_02_1_9_GFP_001.tif,F8_02_2_9_Propidium Iodide_001.tif,F8,9,220519_094325_Plate_1,1224
F9_02_1_10_GFP_001.tif,F9_02_2_10_Propidium Iodide_001.tif,F9,10,220519_094325_Plate_1,1224
F9_02_1_11_GFP_001.tif,F9_02_2_11_Propidium Iodide_001.tif,F9,11,220519_094325_Plate_1,1224
F9_02_1_12_GFP_001.tif,F9_02_2_12_Propidium Iodide_001.tif,F9,12,220519_094325_Plate_1,1224
F9_02_1_13_GFP_001.tif,F9_02_2_13_Propidium Iodide_001.tif,F9,13,220519_094325_Plate_1,1224
F9_02_1_14_GFP_001.tif,F9_02_2_14_Propidium Iodide_001.tif,F9,14,220519_094325_Plate_1,1224
F9_02_1_15_GFP_001.tif,F9_02_2_15_Propidium Iodide_001.tif,F9,15,220519_094325_Plate_1,1224
F9_02_1_16_GFP_001.tif,F9_02_2_16_Propidium Iodide_001.tif,F9,16,220519_094325_Plate_1,1224
F9_02_1_1_GFP_001.tif,F9_02_2_1_Propidium Iodide_001.tif,F9,1,220519_094325_Plate_1,1224
F9_02_1_2_GFP_001.tif,F9_02_2_2_Propidium Iodide_001.tif,F9,2,220519_094325_Plate_1,1224
F9_02_1_3_GFP_001.tif,F9_02_2_3_Propidium Iodide_001.tif,F9,3,220519_094325_Plate_1,1224
F9_02_1_4_GFP_001.tif,F9_02_2_4_Propidium Iodide_001.tif,F9,4,220519_094325_Plate_1,1224
F9_02_1_5_GFP_001.tif,F9_02_2_5_Propidium Iodide_001.tif,F9,5,220519_094325_Plate_1,1224
F9_02_1_6_GFP_001.tif,F9_02_2_6_Propidium Iodide_001.tif,F9,6,220519_094325_Plate_1,1224
F9_02_1_7_GFP_001.tif,F9_02_2_7_Propidium Iodide_001.tif,F9,7,220519_094325_Plate_1,1224
F9_02_1_8_GFP_001.tif,F9_02_2_8_Propidium Iodide_001.tif,F9,8,220519_094325_Plate_1,1224
F9_02_1_9_GFP_001.tif,F9_02_2_9_Propidium Iodide_001.tif,F9,9,220519_094325_Plate_1,1224
G10_02_1_10_GFP_001.tif,G10_02_2_10_Propidium Iodide_001.tif,G10,10,220519_094325_Plate_1,1224
G10_02_1_11_GFP_001.tif,G10_02_2_11_Propidium Iodide_001.tif,G10,11,220519_094325_Plate_1,1224
G10_02_1_12_GFP_001.tif,G10_02_2_12_Propidium Iodide_001.tif,G10,12,220519_094325_Plate_1,1224
G10_02_1_13_GFP_001.tif,G10_02_2_13_Propidium Iodide_001.tif,G10,13,220519_094325_Plate_1,1224
G10_02_1_14_GFP_001.tif,G10_02_2_14_Propidium Iodide_001.tif,G10,14,220519_094325_Plate_1,1224
G10_02_1_15_GFP_001.tif,G10_02_2_15_Propidium Iodide_001.tif,G10,15,220519_094325_Plate_1,1224
G10_02_1_16_GFP_001.tif,G10_02_2_16_Propidium Iodide_001.tif,G10,16,220519_094325_Plate_1,1224
G10_02_1_1_GFP_001.tif,G10_02_2_1_Propidium Iodide_001.tif,G10,1,220519_094325_Plate_1,1224
G10_02_1_2_GFP_001.tif,G10_02_2_2_Propidium Iodide_001.tif,G10,2,220519_094325_Plate_1,1224
G10_02_1_3_GFP_001.tif,G10_02_2_3_Propidium Iodide_001.tif,G10,3,220519_094325_Plate_1,1224
G10_02_1_4_GFP_001.tif,G10_02_2_4_Propidium Iodide_001.tif,G10,4,220519_094325_Plate_1,1224
G10_02_1_5_GFP_001.tif,G10_02_2_5_Propidium Iodide_001.tif,G10,5,220519_094325_Plate_1,1224
G10_02_1_6_GFP_001.tif,G10_02_2_6_Propidium Iodide_001.tif,G10,6,220519_094325_Plate_1,1224
G10_02_1_7_GFP_001.tif,G10_02_2_7_Propidium Iodide_001.tif,G10,7,220519_094325_Plate_1,1224
G10_02_1_8_GFP_001.tif,G10_02_2_8_Propidium Iodide_001.tif,G10,8,220519_094325_Plate_1,1224
G10_02_1_9_GFP_001.tif,G10_02_2_9_Propidium Iodide_001.tif,G10,9,220519_094325_Plate_1,1224
G11_02_1_10_GFP_001.tif,G11_02_2_10_Propidium Iodide_001.tif,G11,10,220519_094325_Plate_1,1224
G11_02_1_11_GFP_001.tif,G11_02_2_11_Propidium Iodide_001.tif,G11,11,220519_094325_Plate_1,1224
G11_02_1_12_GFP_001.tif,G11_02_2_12_Propidium Iodide_001.tif,G11,12,220519_094325_Plate_1,1224
G11_02_1_13_GFP_001.tif,G11_02_2_13_Propidium Iodide_001.tif,G11,13,220519_094325_Plate_1,1224
G11_02_1_14_GFP_001.tif,G11_02_2_14_Propidium Iodide_001.tif,G11,14,220519_094325_Plate_1,1224
G11_02_1_15_GFP_001.tif,G11_02_2_15_Propidium Iodide_001.tif,G11,15,220519_094325_Plate_1,1224
G11_02_1_16_GFP_001.tif,G11_02_2_16_Propidium Iodide_001.tif,G11,16,220519_094325_Plate_1,1224
G11_02_1_1_GFP_001.tif,G11_02_2_1_Propidium Iodide_001.tif,G11,1,220519_094325_Plate_1,1224
G11_02_1_2_GFP_001.tif,G11_02_2_2_Propidium Iodide_001.tif,G11,2,220519_094325_Plate_1,1224
G11_02_1_3_GFP_001.tif,G11_02_2_3_Propidium Iodide_001.tif,G11,3,220519_094325_Plate_1,1224
G11_02_1_4_GFP_001.tif,G11_02_2_4_Propidium Iodide_001.tif,G11,4,220519_094325_Plate_1,1224
G11_02_1_5_GFP_001.tif,G11_02_2_5_Propidium Iodide_001.tif,G11,5,220519_094325_Plate_1,1224
G11_02_1_6_GFP_001.tif,G11_02_2_6_Propidium Iodide_001.tif,G11,6,220519_094325_Plate_1,1224
G11_02_1_7_GFP_001.tif,G11_02_2_7_Propidium Iodide_001.tif,G11,7,220519_094325_Plate_1,1224
G11_02_1_8_GFP_001.tif,G11_02_2_8_Propidium Iodide_001.tif,G11,8,220519_094325_Plate_1,1224
G11_02_1_9_GFP_001.tif,G11_02_2_9_Propidium Iodide_001.tif,G11,9,220519_094325_Plate_1,1224
G2_02_1_10_GFP_001.tif,G2_02_2_10_Propidium Iodide_001.tif,G2,10,220519_094325_Plate_1,1224
G2_02_1_11_GFP_001.tif,G2_02_2_11_Propidium Iodide_001.tif,G2,11,220519_094325_Plate_1,1224
G2_02_1_12_GFP_001.tif,G2_02_2_12_Propidium Iodide_001.tif,G2,12,220519_094325_Plate_1,1224
G2_02_1_13_GFP_001.tif,G2_02_2_13_Propidium Iodide_001.tif,G2,13,220519_094325_Plate_1,1224
G2_02_1_14_GFP_001.tif,G2_02_2_14_Propidium Iodide_001.tif,G2,14,220519_094325_Plate_1,1224
G2_02_1_15_GFP_001.tif,G2_02_2_15_Propidium Iodide_001.tif,G2,15,220519_094325_Plate_1,1224
G2_02_1_16_GFP_001.tif,G2_02_2_16_Propidium Iodide_001.tif,G2,16,220519_094325_Plate_1,1224
G2_02_1_1_GFP_001.tif,G2_02_2_1_Propidium Iodide_001.tif,G2,1,220519_094325_Plate_1,1224
G2_02_1_2_GFP_001.tif,G2_02_2_2_Propidium Iodide_001.tif,G2,2,220519_094325_Plate_1,1224
G2_02_1_3_GFP_001.tif,G2_02_2_3_Propidium Iodide_001.tif,G2,3,220519_094325_Plate_1,1224
G2_02_1_4_GFP_001.tif,G2_02_2_4_Propidium Iodide_001.tif,G2,4,220519_094325_Plate_1,1224
G2_02_1_5_GFP_001.tif,G2_02_2_5_Propidium Iodide_001.tif,G2,5,220519_094325_Plate_1,1224
G2_02_1_6_GFP_001.tif,G2_02_2_6_Propidium Iodide_001.tif,G2,6,220519_094325_Plate_1,1224
